ID,Value_ID,Value,Corrected
q9LzwSSI,fPwoMvej,Mines Geologist,Mines Geologist
q9LzwSSI,gtewqqjM,Mines Inspector,Mines Inspector
q9LzwSSI,eRnevSmf,Mines Manager,Mines Manager
q9LzwSSI,9Xj1Pe1v,Mines Officer,Mines Officer
q9LzwSSI,qylgHjLH,Mining Assistant,Mining Assistant
q9LzwSSI,cU94d3vA,Mining Engineer,Mining Engineer
q9LzwSSI,8FUOjD85,Mining Foreman,Mining Foreman
q9LzwSSI,cjed0gWX,Mining Helper,Mining Helper
q9LzwSSI,MqY6m5zT,Mining Inspector,Mining Inspector
q9LzwSSI,Ex4VUNpf,Mining Mate,Mining Mate
q9LzwSSI,qZXpRPGC,Mining Mate Grade-I,Mining Mate Grade-I
q9LzwSSI,wfOedUzE,Mining Mate-III,Mining Mate-III
q9LzwSSI,z3Ch4yqR,Mining Officer,Mining Officer
q9LzwSSI,KGmWST3C,Mining Overman,Mining Overman
q9LzwSSI,KzeWmGCZ,Mining Professional,Mining Professional
q9LzwSSI,Lr3GUpEf,Mining Sardar,Mining Sardar
q9LzwSSI,KVACpQSL,Mining Sirdar,Mining Sirdar
q9LzwSSI,gdO9mgGG,Mining Sirdar T&S,Mining Sirdar T&S
q9LzwSSI,cme25WNl,Mining Surveyor,Mining Surveyor
q9LzwSSI,dQwoaTfN,Minister,Minister
q9LzwSSI,1zDJGspj,Minority Welfare Officer,Minority Welfare Officer
q9LzwSSI,MfoStyWY,MIS,MIS
q9LzwSSI,DxLSPDyf,MIS & Analytics Cell Lead,MIS & Analytics Cell Lead
q9LzwSSI,nZMKcBJA,MIS Analyst,MIS Analyst
q9LzwSSI,Hc5XbugI,MIS Assistant,MIS Assistant
q9LzwSSI,21QJVi5i,MIS Cell Lead,MIS Cell Lead
q9LzwSSI,veA3d2cu,MIS Consultant,MIS Consultant
q9LzwSSI,SWuxjg2L,MIS Coordinator,MIS Coordinator
q9LzwSSI,CxQSZpH6,MIS cum Accountant,MIS-cum-Accountant
q9LzwSSI,CRXNgiJZ,MIS cum GIS Expert,MIS-cum-GIS Expert
q9LzwSSI,gRcOs497,MIS Data Assistant,MIS Data Assistant
q9LzwSSI,FJelvRTM,MIS Executive,MIS Executive
q9LzwSSI,0UUu0PKN,MIS Expert,MIS Expert
q9LzwSSI,7EeprPfu,MIS Intern,MIS Intern
q9LzwSSI,OzPzoVDJ,MIS Manager,MIS Manager
q9LzwSSI,NEAauxvh,MIS Specialist,MIS Specialist
q9LzwSSI,M6XJHnMI,MIS System Development & Control,MIS System Development & Control
q9LzwSSI,PtYrQZBW,"MIS, Accounts and Administration Assistant Executive","MIS, Accounts and Administration Assistant Executive"
q9LzwSSI,MZARGQ0q,Miscellaneous Clerk,Miscellaneous Clerk
q9LzwSSI,KsN822IQ,Mission Coordinator,Mission Coordinator
q9LzwSSI,MGPE6ENp,Mission Director,Mission Director
q9LzwSSI,aVB5dKag,Mission Executive,Mission Executive
q9LzwSSI,OgEWnJe7,Mission Executive Non-Farm,Mission Executive Non-Farm
q9LzwSSI,uTGr9wFa,Mission Executive-Institution Building and Capacity Building,Mission Executive-Institution Building and Capacity Building
q9LzwSSI,AVzNN6AT,Mission Manager,Mission Manager
q9LzwSSI,FGIRziP8,Mistry,Mistry
q9LzwSSI,ns3vtZAS,Mixer,Mixer
q9LzwSSI,YX6Q5kJR,Mixingyard Supervisor,Mixingyard Supervisor
q9LzwSSI,aWEdyou4,ML Engineer,ML Engineer
q9LzwSSI,U0APh5h0,ML Ops Full Stack Developer,ML Ops Full Stack Developer
q9LzwSSI,v6f0ycDj,MMS Driver,MMS Driver
q9LzwSSI,eFseFxRv,MO Ayush,MO Ayush
q9LzwSSI,7ZU9LCrf,Mobile App Developer,Mobile App Developer
q9LzwSSI,vo9GZiFX,Mobile App Development,Mobile App Development
q9LzwSSI,726j40b9,Mobile App GIS Developer,Mobile App GIS Developer
q9LzwSSI,lTB51yYl,Mobile Application,Mobile Application
q9LzwSSI,ZdKSdyXf,Mobile Application Developer,Mobile Application Developer
q9LzwSSI,qwVHvvJq,Mobile crane operator,Mobile crane operator
q9LzwSSI,50Pb3V1x,Mobile Developer,Mobile Developer
q9LzwSSI,EhvpvmGn,Mobile Security Researcher,Mobile Security Researcher
q9LzwSSI,j4fZCFK9,Mobilisation Coordinator,Mobilisation Coordinator
q9LzwSSI,Vq2jwizA,Mobiliser - Placement Coordinator,Mobiliser-Placement Coordinator
q9LzwSSI,70FFFa9A,Mobiliser cum Placement Coordinator,Mobiliser-cum-Placement Coordinator
q9LzwSSI,6LrSHu4Q,Mobiliser Placement Coordinator,Mobiliser Placement Coordinator
q9LzwSSI,fMXK3Wir,Mobility Expert,Mobility Expert
q9LzwSSI,qObsbWAJ,Model EIC Manager,Model EIC Manager
q9LzwSSI,k927dZLZ,Model Maker,Model Maker
q9LzwSSI,PzWOeFb6,Modellar,Modellar
q9LzwSSI,Two0IjcV,Modeller,Modeller
q9LzwSSI,v2Y9yKGF,Modeller Interpreter,Modeller Interpreter
q9LzwSSI,LRLPXnge,Modeller Preparator,Modeller Preparator
q9LzwSSI,TC5Uv3iK,Modelling Assistant,Modelling Assistant
q9LzwSSI,pIKvud70,Modern Medicine,Modern Medicine
q9LzwSSI,wq2htrsu,Module Lead,Module Lead
q9LzwSSI,fCteOIjJ,Molder,Molder
q9LzwSSI,xm7Bhy3Z,Molecular Biologist,Molecular Biologist
q9LzwSSI,uLLdbjw0,Monitor,Monitor
q9LzwSSI,83l7QR0p,Monitoring and Evaluation Associate,Monitoring and Evaluation Associate
q9LzwSSI,y39ukq3O,Monitoring and Evaluation Expert,Monitoring and Evaluation Expert
q9LzwSSI,VsjDGRhk,Monitoring and Evaluation Officer,Monitoring and Evaluation Officer
q9LzwSSI,KrhqXTsy,Monitoring and Evaluation Professional,Monitoring and Evaluation Professional
q9LzwSSI,8vkTlSI2,Monitoring and Evaluation Statistical Officer,Monitoring and Evaluation Statistical Officer
q9LzwSSI,v5Ih7UIh,Monitoring Assistant,Monitoring Assistant
q9LzwSSI,AF6oARTn,Monitoring Consultant,Monitoring Consultant
q9LzwSSI,33zgpHaX,Monitoring Evaluation and learning Consultant,Monitoring Evaluation and learning Consultant
q9LzwSSI,1weKKMOe,"Monitoring, Evaluation, Research Consultant","Monitoring, Evaluation, Research Consultant"
q9LzwSSI,5Bk1rw3J,Mooring & Scaffolding Assistant,Mooring & Scaffolding Assistant
q9LzwSSI,t6kH9KvY,Morchuri Servant,Morchuri Servant
q9LzwSSI,K9WmSmb3,Morgue Attendant,Morgue Attendant
q9LzwSSI,OW9zx5zd,Mortem Technician,Mortem Technician
q9LzwSSI,XpCS1Qpx,Mortuary Assistant,Mortuary Assistant
q9LzwSSI,RCYKi7cc,Mortuary Attendant,Mortuary Attendant
q9LzwSSI,HnIrQKrt,Mortuary Technician,Mortuary Technician
q9LzwSSI,SR4oCbqO,Mortuary Technician Grade-II,Mortuary Technician Grade-II
q9LzwSSI,oHTYyOw8,Mother Animator,Mother Animator
q9LzwSSI,dMnTiorm,Motor Driver,Motor Driver
q9LzwSSI,ZIeZ2HlN,Motor Driver (Ordinary Grade),Motor Driver (Ordinary Grade)
q9LzwSSI,BdgkmjAy,Motor Driver Mechanic,Motor Driver Mechanic
q9LzwSSI,ERuvTVda,Motor Driver-Cum Mechanic,Motor Driver-Cum Mechanic
q9LzwSSI,HAPwBZVy,Motor Fitter,Motor Fitter
q9LzwSSI,uyYalI1u,Motor Mechanic,Motor Mechanic
q9LzwSSI,PxaLi2Vm,Motor Pump Attendant,Motor Pump Attendant
q9LzwSSI,NY8F19Ni,Motor Transport,Motor Transport
q9LzwSSI,nVxwsoVU,Motor Transport Assistant,Motor Transport Assistant
q9LzwSSI,s6BUGJbn,Motor Transport Assistant-B,Motor Transport Assistant-B
q9LzwSSI,ZSDd8LDG,Motor Transport Driver,Motor Transport Driver
q9LzwSSI,f9K7gKMa,Motor Transport Driver (Ordinary Grade),Motor Transport Driver (Ordinary Grade)
q9LzwSSI,vsT7MHB2,Motor Transport Fitter,Motor Transport Fitter
q9LzwSSI,kdd7i0Um,Motor Transport Inspector,Motor Transport Inspector
q9LzwSSI,1G2K8lCQ,Motor Transport Mechanic,Motor Transport Mechanic
q9LzwSSI,RyTDQAfW,Motor Transport Supervisor,Motor Transport Supervisor
q9LzwSSI,hopsC3D0,Motor Vehicle Electrician,Motor Vehicle Electrician
q9LzwSSI,o5MW6K0i,Motor vehicle inspector,Motor vehicle inspector
q9LzwSSI,X9fzj7jd,Motor Vehicle Mechanic,Motor Vehicle Mechanic
q9LzwSSI,6noFw1WR,Motor Vehicle officer,Motor Vehicle officer
q9LzwSSI,nOO9jZab,Motor Vehicle S,Motor Vehicle S
q9LzwSSI,QyQu1Ae5,Motor Vehicle Sub Inspector,Motor Vehicle Sub Inspector
q9LzwSSI,x9DmOGXw,Motor Vehicle Traffic Assistant,Motor Vehicle Traffic Assistant
q9LzwSSI,zmLN9Z0V,Motor Vehicles Inspector,Motor Vehicles Inspector
q9LzwSSI,XoyaIBFb,Motorman,Motorman
q9LzwSSI,k7tY3yMN,Moulder,Moulder
q9LzwSSI,lkAiA0q3,Mountaineering Supervisor,Mountaineering Supervisor
q9LzwSSI,VRpfpMa0,MPRO Operator Constable,MPRO Operator Constable
q9LzwSSI,N7riN5RM,MPW cum Cleaner,MPW-cum-Cleaner
q9LzwSSI,Hk7NmVrT,MR Physicist,MR Physicist
q9LzwSSI,wsSfO3p2,MRI Technician,MRI Technician
q9LzwSSI,1whICJkt,Mridangam Accompanists,Mridangam Accompanists
q9LzwSSI,2RpOyqvO,"MSME TOOL ROOM KOLKATA needs the following personnel purely on contractual basis for a period of 1 year for Training Department, which is extendable for further six month incrementally based on the performance. Candidates having required qualification can appear Walk-in-interview on given dates at the centre. Remuneration will be based on the Qualification & Experience. Candidates are requested to attend the Interview along with Bio-data and other relevant documents/testimonials and last three months pay slips/Bank details where salary credited for last three months from the existing employer. The below mentioned positions are for Training Department onlyFaculty",Faculty
q9LzwSSI,ItlhzKfe,"MSME TOOL ROOM KOLKATA needs the following personnel purt, which is extendable for further six month incrementally based on the performance. Candidates having required qualification can appear Walk-in-interview on given dates at the centre. Remuneration will be based on the Qualification & Experience. Candidates are requested to attend the Interview along with Bio-data and other relevant documents/testimonials and last three months pay slips/Bank details where salary credited for last three months from the existing employer. The below mentioned positions are for Training Department onlyFaculty",Faculty
q9LzwSSI,43hyE66J,MSSO Gr-II,MSSO Grade-II
q9LzwSSI,9NL57rRr,MSTD-16,MSTD-16
q9LzwSSI,NwBejgzC,MSTD-32,MSTD-32
q9LzwSSI,TApRzclb,MSW,MSW
q9LzwSSI,eHydU4YP,MSW Driller,MSW Driller
q9LzwSSI,svM47XVp,MSW Mason,MSW Mason
q9LzwSSI,lIDQhkIu,MSW Mess Waiter,MSW Mess Waiter
q9LzwSSI,QvfocS6B,MSW Painter,MSW Painter
q9LzwSSI,i71pQiqp,MT Driver,MT Driver
q9LzwSSI,Y4Vj3Kz2,MT Fitter,MT Fitter
q9LzwSSI,daatITsH,MT Fitter/MT Technical/MT Mechanical,MT Fitter/MT Technical/MT Mechanical
q9LzwSSI,daxH6K83,MT Helper,MT Helper
q9LzwSSI,8ge9ZwPP,MT Lab Technician,MT Lab Technician
q9LzwSSI,Ok7Xi93h,MTE-01,MTE-01
q9LzwSSI,ZJnytRJk,MTM-01,MTM-01
q9LzwSSI,UWa2KAGj,MTS,MTS
q9LzwSSI,ZHq2rK45,MTS - Library,MTS-Library
q9LzwSSI,JYJRD3SS,MTS (Computer Attendant),MTS (Computer Attendant)
q9LzwSSI,m8cuD66e,MTS (Lab Attendent),MTS (Lab Attendant)
q9LzwSSI,VqBzLxFF,MTS (Safaiwala),MTS (Safaiwala)
q9LzwSSI,99sVbe8E,MTS Chowkidar,MTS Chowkidar
q9LzwSSI,SbCpamvv,MTS cum Lab Attendant,MTS-cum-Lab Attendant
q9LzwSSI,eIiLmb92,MTS Laboratory,MTS Laboratory
q9LzwSSI,5i7TOEA1,MTS Laboratory Attendant,MTS Laboratory Attendant
q9LzwSSI,W3kmiu7h,MTS Library,MTS Library
q9LzwSSI,Nltwj833,MTS Library Attendant,MTS Library Attendant
q9LzwSSI,d2C5Ewlk,MTS Mali,MTS Mali
q9LzwSSI,qd6neiUx,MTS Messenger,MTS Messenger
q9LzwSSI,2N5BEtqK,MTS Office Attendant,MTS Office Attendant
q9LzwSSI,1C9qkUqW,MTS Peon,MTS Peon
q9LzwSSI,6p54Tvdk,MTS Safaiwala,MTS Safaiwala
q9LzwSSI,4EeldCn4,MTS Watchman,MTS Watchman
q9LzwSSI,HNUauhd0,Mud Plaster,Mud Plaster
q9LzwSSI,25YrQcBl,Mult Tasking Staff,Multi Tasking Staff
q9LzwSSI,dLwfKkEf,Multi - Purpose Staff,Multi-Purpose Staff
q9LzwSSI,AY5zWexy,Multi -Tasking Staff,Multi-Tasking Staff
q9LzwSSI,YeoEIXEU,Multi Media Content Creator,Multimedia Content Creator
q9LzwSSI,mYgadKBW,Multi Modal Expert,Multi Modal Expert
q9LzwSSI,LyHYaANV,Multi Purpose Health Worker,Multi Purpose Health Worker
q9LzwSSI,UX91L9eR,Multi Purpose Staff,Multi Purpose Staff
q9LzwSSI,g0dnqmE0,Multi purpose Worker,Multi purpose Worker
q9LzwSSI,hDnZ8Xra,Multi Rehabilatation Worker,Multi Rehabilitation Worker
q9LzwSSI,GkR7bNeZ,Multi Rehabilitation,Multi Rehabilitation
q9LzwSSI,9McluiUi,Multi Rehabilitation Walker,Multi Rehabilitation Walker
q9LzwSSI,Y6FkzH3d,Multi Rehabilitation worker,Multi Rehabilitation worker
q9LzwSSI,rqAZLN3a,Multi Skill Assistant,Multi Skill Assistant
q9LzwSSI,k2eVDCF2,Multi Skill Assistant Gr-I,Multi Skill Assistant Grade-I
q9LzwSSI,cV2X9CII,Multi Skill Assistant Grade-I,Multi Skill Assistant Grade-I
q9LzwSSI,AVJIdXg1,Multi Skill Attendant,Multi Skill Attendant
q9LzwSSI,mVKVBghd,Multi Skilled Intern,Multi Skilled Intern
q9LzwSSI,OLHWmYXY,Multi Skilled Staff,Multi Skilled Staff
q9LzwSSI,w9sbTMUV,Multi Skilled Workder,Multi Skilled Worker
q9LzwSSI,HBVemZHz,Multi Skilled Worker,Multi Skilled Worker
q9LzwSSI,qrF9HK5Q,Multi Skilled Worker Driller,Multi Skilled Worker Driller
q9LzwSSI,JDeIOK7g,Multi Skilled Worker Mason,Multi Skilled Worker Mason
q9LzwSSI,4IkanHJZ,Multi Skilled Worker Mess Waiter,Multi Skilled Worker Mess Waiter
q9LzwSSI,jDmgj37w,Multi Skilled Worker Painter,Multi Skilled Worker Painter
q9LzwSSI,pvfslhUX,Multi Task Assistant,Multi Task Assistant
q9LzwSSI,gVgMqSkX,Multi Task Staff,Multi Task Staff
q9LzwSSI,szAAE6KM,Multi Task Support Assistant,Multi Task Support Assistant
q9LzwSSI,SEhKJs1V,Multi Task Worker,Multi Task Worker
q9LzwSSI,EaYNZ5S4,Multi tasking Assistance,Multi tasking Assistance
q9LzwSSI,oBrS369G,Multi Tasking Assistant,Multi Tasking Assistant
q9LzwSSI,r29EtZyl,Multi Tasking Attendant,Multi Tasking Attendant
q9LzwSSI,yji5mvyi,Multi Tasking Employee,Multi Tasking Employee
q9LzwSSI,HXezmBqv,Multi Tasking Officer,Multi Tasking Officer
q9LzwSSI,NlByLpoY,Multi Tasking Staf,Multi Tasking Staff
q9LzwSSI,W9eL7Dqx,Multi Tasking Staff,Multi Tasking Staff
q9LzwSSI,L9u0QsD8,Multi Tasking Staff (MTS),Multi Tasking Staff (MTS)
q9LzwSSI,eeAPDGuJ,Multi Tasking Staff Animal Attendant,Multi Tasking Staff Animal Attendant
q9LzwSSI,EDlDJB1L,Multi Tasking Staff Cook,Multi Tasking Staff Cook
q9LzwSSI,aaNBPJjB,Multi Tasking Staff Dresser,Multi Tasking Staff Dresser
q9LzwSSI,CRbeDYT7,Multi Tasking Staff Field Attendant,Multi Tasking Staff Field Attendant
q9LzwSSI,AbftjIMe,Multi Tasking Staff Laboratory,Multi Tasking Staff Laboratory
q9LzwSSI,ulem9jvv,Multi Tasking Staff Library,Multi Tasking Staff Library
q9LzwSSI,zZOEtBdl,Multi Tasking Staff Machine room Attendant,Multi Tasking Staff Machine room Attendant
q9LzwSSI,SPwnnXBR,Multi Tasking Staff Panchakarma Attendan,Multi Tasking Staff Panchkarma Attendan
q9LzwSSI,p2FCGaBW,Multi Tasking Staff Pharmacy Attendan,Multi Tasking Staff Pharmacy Attendan
q9LzwSSI,pYCruDqu,Multi Tasking Staff Ward Aya,Multi Tasking Staff Ward Aya
q9LzwSSI,mBnLLmb0,Multi Tasking Staff Ward Boy,Multi Tasking Staff Ward Boy
q9LzwSSI,Dy6ROLLc,Multi TaskingStaff (Peon),Multi Tasking Staff (Peon)
q9LzwSSI,sPZQk8Vc,Multi Tasting Staff,Multi Tasking Staff
q9LzwSSI,rNHgOagG,Multi Tasting Stafff,Multi Tasking Staff
q9LzwSSI,sr9yciAR,Multi- tasking Staff,Multi-tasking Staff
q9LzwSSI,RFxTKzly,Multi-Media Content Creator,Multimedia Content Creator
q9LzwSSI,EZJxpeAy,Multi-Purpose,Multi-Purpose
q9LzwSSI,96Y8obfh,Multi-Purpose Worker,Multi-Purpose Worker
q9LzwSSI,u98DBbdI,Multi-rehabilitation Worker,Multi-rehabilitation Worker
q9LzwSSI,4ZdyD13k,Multi-Skill Assistant,Multi-Skill Assistant
q9LzwSSI,FQHU97eU,Multi-Task Worker,Multi-Task Worker
q9LzwSSI,U6HktDHs,Multi-tasking Assistant,Multi-tasking Assistant
q9LzwSSI,krHaJtGs,Multi-Tasking Attendant,Multi-Tasking Attendant
q9LzwSSI,Hx8YsvC6,Multi-Tasking Executive,Multi-Tasking Executive
q9LzwSSI,mS8O88cP,Multi-Tasking Officer,Multi-Tasking Officer
q9LzwSSI,aMgrwRv6,Multi-Tasking Staff,Multi-Tasking Staff
q9LzwSSI,zAk8gHiG,Multi-Tasking Staff (Gunman),Multi-Tasking Staff (Gunman)
q9LzwSSI,Bzv0TXEs,Multi-Tasking Staff (Peon),Multi-Tasking Staff (Peon)
q9LzwSSI,k31zhVpt,Multi-Tasking Staff (Sweeper / Safaiwala),Multi-Tasking Staff (Sweeper / Safaiwala)
q9LzwSSI,10mGFKpc,Multi-Tasking Staff Library (Library Attendant),Multi-Tasking Staff Library (Library Attendant)
q9LzwSSI,z8aOixfi,Multi-Tasking Staff(Gunman),Multi-Tasking Staff(Gunman)
q9LzwSSI,K73T1x4G,Multi-Tasking Technical Assistant,Multi-Tasking Technical Assistant
q9LzwSSI,L7Z7LVIB,Multi-Tasking-Staff,Multi-Tasking-Staff
q9LzwSSI,gQGdfKfm,Multi-Tasking-Staff-I,Multi-Tasking-Staff-I
q9LzwSSI,0G3TrxC8,Multimedia,Multimedia
q9LzwSSI,YFCuKRNi,Multimedia Content Creator,Multimedia Content Creator
q9LzwSSI,aPpsC1Ul,Multimedia Content Developer,Multimedia Content Developer
q9LzwSSI,LXdSSHnZ,Multimedia Designer,Multimedia Designer
q9LzwSSI,dTml6wd7,Multimedia Designer cum Video editor,Multimedia Designer-cum-Video editor
q9LzwSSI,qls7BAhh,Multimedia Developer,Multimedia Developer
q9LzwSSI,OBSg3uu5,Multipurpose,Multipurpose
q9LzwSSI,WNbMA1Ik,Multipurpose Assistant,Multipurpose Assistant
q9LzwSSI,B69dLCcz,Multipurpose Health Worker,Multipurpose Health Worker
q9LzwSSI,qltqgV5B,Multipurpose Nurse,Multipurpose Nurse
q9LzwSSI,VLyMlPbi,Multipurpose Worker,Multipurpose Worker
q9LzwSSI,NiNQQBi2,Multipurpose Worker Female,Multipurpose Worker Female
q9LzwSSI,ccyJAayB,Multipurpose Workers,Multipurpose Workers
q9LzwSSI,GvByp3KP,Multiskilled,Multiskilled
q9LzwSSI,S2GU3UUV,Multiskilled Workshop Associate,Multiskilled Workshop Associate
q9LzwSSI,PFUUaEfz,Multispeciality Hospital,MultiSpeciality Hospital
q9LzwSSI,iBTtDTJD,Multitask Staff,Multitask Staff
q9LzwSSI,G5sywmVD,Multitask Worker,Multitask Worker
q9LzwSSI,ij0OPBWe,Multitasker,Multitasker
q9LzwSSI,gA2Ve1QT,Multitasker/,Multitasker/
q9LzwSSI,qpRvYShu,Multitasking,Multitasking
q9LzwSSI,aOKhikIG,MultiTasking Assistant,MultiTasking Assistant
q9LzwSSI,4HAOE0MX,MultiTasking Employee,MultiTasking Employee
q9LzwSSI,3yvoum8j,Multitasking IT Assistant,Multitasking IT Assistant
q9LzwSSI,fT6w7XGd,Multitasking Staff,Multitasking Staff
q9LzwSSI,StujgsP5,Multitasking staff),Multitasking staff)
q9LzwSSI,4e8evHzL,Municipal Administration,Municipal Administration
q9LzwSSI,kVnaYgXT,Municipal Assistant Engineer,Municipal Assistant Engineer
q9LzwSSI,nQidELPo,Municipal Commissioner,Municipal Commissioner
q9LzwSSI,NIE7DztN,Municipal Commissioner  Grade-II,Municipal Commissioner Grade-II
q9LzwSSI,5e9NePNz,Municipal Commissioner Grade III,Municipal Commissioner Grade-III
q9LzwSSI,mn9Xa9kZ,Municipal Youth Officer,Municipal Youth Officer
q9LzwSSI,jI2trRLt,Munsarim,Munsarim
q9LzwSSI,ELd1QVHn,Munsiff,Munsiff
q9LzwSSI,rG3odFkU,Munsiff-Magistrate,Munsiff-Magistrate
q9LzwSSI,GZKDFy8L,Museum Assistant,Museum Assistant
q9LzwSSI,B9MCseZp,Museum Associate,Museum Associate
q9LzwSSI,GJIVY0u1,Museum Attendant,Museum Attendant
q9LzwSSI,f76bsVvP,Museum cum Animal Keeper,Museum-cum-Animal Keeper
q9LzwSSI,meTUMRSA,Museum Curator,Museum Curator
q9LzwSSI,Tq6aUBtA,Museum Curatorcum-Garden Superintendent,Museum Curatorcum-Garden Superintendent
q9LzwSSI,dWw3Fc3A,Museum Keeper,Museum Keeper
q9LzwSSI,rffyHfQq,Museum Preparator,Museum Preparator
q9LzwSSI,57ouaXvQ,Museum Professionals,Museum Professionals
q9LzwSSI,5RjzxMyR,Museum Researcher & Educator,Museum Researcher & Educator
q9LzwSSI,Q4W2B84O,Museum-cum-Art Gallery Officer,Museum-cum-Art Gallery Officer
q9LzwSSI,Oywbu72y,Museum-cum-Lecture Assistant,Museum-cum-Lecture Assistant
q9LzwSSI,AQtNtnnL,Mushroom Development Officer,Mushroom Development Officer
q9LzwSSI,crjoflJx,Music Mistress,Music Mistress
q9LzwSSI,sDxj3W6V,Music Teacher,Music Teacher
q9LzwSSI,TyLuuhMg,Music Teacher/Band Master,Music Teacher/Band Master
q9LzwSSI,XRxAZ1dY,Music Trainer,Music Trainer
q9LzwSSI,ARSABKkp,Music/Dance Teacher,Music/Dance Teacher
q9LzwSSI,ElfC7aaC,Musician,Musician
q9LzwSSI,PTZBfr52,Musician Sailor,Musician Sailor
q9LzwSSI,yMxYMgc2,NABH Coordinator,NABH Coordinator
q9LzwSSI,obdawRJT,nager 3 I,nager 3 I
q9LzwSSI,InS3HKJ7,Naib Subedar,Naib Subedar
q9LzwSSI,S280CC9E,Naib Tahsildar,Naib Tahsildar
q9LzwSSI,zJ5NlAXx,Naib Tehsildar,Naib Tehsildar
q9LzwSSI,EVJJQ6GH,Nakshanvish,Nakshanvish
q9LzwSSI,PxEHPVde,Namika Advocate,Namika Advocate
q9LzwSSI,qbyr61DO,Narcotics,Narcotics
q9LzwSSI,5ECztp6p,Narration Artist,Narration Artist
q9LzwSSI,TZLzsYqZ,Narration Artists,Narration Artists
q9LzwSSI,wEmWIw4b,Narrator Artist,Narrator Artist
q9LzwSSI,xwewy7pl,National Accreditation Board for Testing and Calibration Laboratories Expert,National Accreditation Board for Testing and Calibration Laboratories Expert
q9LzwSSI,BQMrpwye,National Business Manager,National Business Manager
q9LzwSSI,I6Ajwgcp,National Cadet Corps (NCC),National Cadet Corps (NCC)
q9LzwSSI,B5OY7HPX,National Institute of Mental Health and NeuroSciences2,National Institute of Mental Health and NeuroSciences 2
q9LzwSSI,8kC9UZry,National Manager Tele calling,National Manager Tele calling
q9LzwSSI,KeqiAKct,National Mission for Manuscript,National Mission for Manuscript
q9LzwSSI,9d3gmymz,National Mission Manager,National Mission Manager
q9LzwSSI,6gcH0ssJ,National Post Doctoral Fellow,National Post Doctoral Fellow
q9LzwSSI,2TpIahip,National Productivity Council,National Productivity Council
q9LzwSSI,7wFa4SAK,National Program Coordinator,National Program Coordinator
q9LzwSSI,k4Kebyuc,National Programme Coordinator,National Programme Coordinator
q9LzwSSI,ksM5S97x,National Receivables Manager,National Receivables Manager
q9LzwSSI,nmRRYKtB,Natural Adviser,Natural Adviser
q9LzwSSI,CpnqmIEk,Natural Resource Management,Natural Resource Management
q9LzwSSI,bVvrAMEZ,Nature Based Solutions Expert,Nature Based Solutions Expert
q9LzwSSI,AA09k25h,Nature Cure Therapist,Nature Cure Therapist
q9LzwSSI,5BNcr54c,Nature of engagement (1) Trainee: (Carpentry) 03 Nos.,Nature of engagement (1) Trainee: (Carpentry) 03 Nos.
q9LzwSSI,eCVFrP9r,Naturopathy Therapist,Naturopathy Therapist
q9LzwSSI,yJSaqP7S,Nautical Adviser,Nautical Adviser
q9LzwSSI,Kpsqifyv,Nautical Surveyor-cum Deputy Director General,Nautical Surveyor-cum Deputy Director General
q9LzwSSI,0iC9n32R,Nava Kerala Post Doctoral Fellowship,Nava Kerala Post Doctoral Fellowship
q9LzwSSI,sfODrTsE,Naval Architect,Naval Architect
q9LzwSSI,lw1H47eF,Naval Constructor,Naval Constructor
q9LzwSSI,KjccFBHB,Naveen Aasha,Naveen Aasha
q9LzwSSI,D4jvnQq6,Navigational Assistant,Navigational Assistant
